"productCode","productName","productLine","rating","buyPrice","quantityInStock","productVendor","orderDate","requiredDate","shippedDate","status","quantityOrdered","priceEach","orderLineNumber","customerName","contactLastName","contactFirstName","city","state","country","creditLimit"
"S24_2972","Samsung Galaxy Tab S9 [Wifi] 8/128GB - Graphite","Tablet",5,10499000,7723,"Samsung","2024-03-09T14:55:38","2024-08-14T02:13:10","2024-05-01T12:54:23","Shipped",25,33.23,1,"Collectables For Less Inc.","Nelson","Allen","Brickhaven","MA","USA",70700
"S24_3371","Samsung Galaxy Tab S6 Lite 4/128GB [Wifi] 2024 - Gray","Tablet",4.09,4695000,7995,"Samsung","2024-03-09T14:55:38","2024-08-14T02:13:10","2024-05-01T12:54:23","Shipped",30,48.98,6,"Collectables For Less Inc.","Nelson","Allen","Brickhaven","MA","USA",70700
"S24_3856","Smartwatch HD AMOLED Display BISHON Soul Z Sport - IOS Android Support","Smartwatch",5,494900,6600,"Bishon","2024-03-09T14:55:38","2024-08-14T02:13:10","2024-05-01T12:54:23","Shipped",23,123.58,2,"Collectables For Less Inc.","Nelson","Allen","Brickhaven","MA","USA",70700
"S24_4620","Finchy Silicone Strap Huawei watch Fit 3 Replacement rubber Wristband tali pengganti smartwatch","Smartwatch",4.09,99000,7869,"Finchy","2024-03-09T14:55:38","2024-08-14T02:13:10","2024-05-01T12:54:23","Shipped",31,72.76,11,"Collectables For Less Inc.","Nelson","Allen","Brickhaven","MA","USA",70700
"S18_1129","HP VIVO Y71 RAM 6/128GB 4G Smartphone Android GARANSI 1 TAHUN","Smartphone",4.7,448000,3975,"VIVO","2024-09-03T07:44:13","2023-11-11T09:00:42","2024-03-20T09:41:40","Shipped",23,114.65,13,"Anna's Decorations, Ltd","O'Hara","Anna","North Sydney","NSW","Australia",107800
"S18_1589","Sha Smartphone Aquos sense8 NFC ready (SH-M26ID) 8/256GB.","Smartphone",5,3780000,9042,"SHARP","2024-09-03T07:44:13","2023-11-11T09:00:42","2024-03-20T09:41:40","Shipped",47,108.26,9,"Anna's Decorations, Ltd","O'Hara","Anna","North Sydney","NSW","Australia",107800
"S18_1984","SHARP Smartphone Aquos V7plus (6/256gb)","Smartphone",5,1550000,9772,"SHARP","2024-09-03T07:44:13","2023-11-11T09:00:42","2024-03-20T09:41:40","Shipped",25,136.56,12,"Anna's Decorations, Ltd","O'Hara","Anna","North Sydney","NSW","Australia",107800
"S18_2870","smartphone VIVO Y19 ram 8+256 GB","Smartphone",4.8,789000,8164,"VIVO","2024-09-03T07:44:13","2023-11-11T09:00:42","2024-03-20T09:41:40","Shipped",27,113.52,10,"Anna's Decorations, Ltd","O'Hara","Anna","North Sydney","NSW","Australia",107800
"S18_3232","CCA Polaris with MIC In Ear 4 Tuning Switch Single DD Eahone Headset","Earphone/TWS",4.9,130000,8347,"CCA","2024-09-03T07:44:13","2023-11-11T09:00:42","2024-03-20T09:41:40","Shipped",32,143.94,14,"Anna's Decorations, Ltd","O'Hara","Anna","North Sydney","NSW","Australia",107800
"S18_3685","ADVAN Laptop Notebook Soulmate 14 inch RAM 4/256GB","Laptop",4.9,2849000,8990,"ADVAN","2024-09-03T07:44:13","2023-11-11T09:00:42","2024-03-20T09:41:40","Shipped",28,135.63,11,"Anna's Decorations, Ltd","O'Hara","Anna","North Sydney","NSW","Australia",107800
"S18_4409","Laptop ADVAN Workplus Intel Core i5 1235U GEN 12 16GB 512GB 14” FHD IPS 16:10 Windows 11 Original Notebook","Laptop",4.8,8199000,6553,"ADVAN","2024-09-03T07:44:13","2023-11-11T09:00:42","2024-03-20T09:41:40","Shipped",34,83.75,1,"Anna's Decorations, Ltd","O'Hara","Anna","North Sydney","NSW","Australia",107800
"S18_4933","Xiaomi Google TV A 32 Pro  Smart TV LED HD  Speaker 20W  Dolby Audio  DTS-X, DTS Virtual:X [ Official Store ]","TV",4.9,1999000,3209,"Xiaomi","2024-09-03T07:44:13","2023-11-11T09:00:42","2024-03-20T09:41:40","Shipped",29,66.28,2,"Anna's Decorations, Ltd","O'Hara","Anna","North Sydney","NSW","Australia",107800
"S24_1046","Xiaomi Google TV A 55 2025  Layar HDR 4K  Besel Ultra Tipis  Dolby Audio  DTS-X  DTS-Virtual:X  Smart TV [ Official Store ]","TV",5,5799000,1005,"Xiaomi","2024-09-03T07:44:13","2023-11-11T09:00:42","2024-03-20T09:41:40","Shipped",25,65.41,6,"Anna's Decorations, Ltd","O'Hara","Anna","North Sydney","NSW","Australia",107800
"S24_1628","Official Xiaomi Google TV A Pro 43 2025  Layar QLED 4K  Dolby Audio, DTS-X, DTS Virtual:X","TV",5,3817080,8197,"Xiaomi","2024-09-03T07:44:13","2023-11-11T09:00:42","2024-03-20T09:41:40","Shipped",47,46.29,8,"Anna's Decorations, Ltd","O'Hara","Anna","North Sydney","NSW","Australia",107800
"S24_2766","Samsung Galaxy Tab A9 LTE 4/64GB - Graphite","Tablet",5,2499000,2350,"Samsung","2024-09-03T07:44:13","2023-11-11T09:00:42","2024-03-20T09:41:40","Shipped",21,77.24,4,"Anna's Decorations, Ltd","O'Hara","Anna","North Sydney","NSW","Australia",107800
"S24_2887","Samsung Galaxy Tab S9 FE 6/128GB - Gray","Tablet",5,6599000,1452,"Samsung","2024-09-03T07:44:13","2023-11-11T09:00:42","2024-03-20T09:41:40","Shipped",34,115.09,3,"Anna's Decorations, Ltd","O'Hara","Anna","North Sydney","NSW","Australia",107800
"S24_3191","Samsung Galaxy Tab A9 4/64GB - Kids Edition","Tablet",5,3299000,4695,"Samsung","2024-09-03T07:44:13","2023-11-11T09:00:42","2024-03-20T09:41:40","Shipped",31,71.91,5,"Anna's Decorations, Ltd","O'Hara","Anna","North Sydney","NSW","Australia",107800
"S24_3432","Apple iPad Air M2 11 Inch 2024 1TB 512GB 256GB 128GB Air 6 6th Gen Blue Pule Starlight Space Grey","Tablet",5,9150000,9446,"Apple","2024-09-03T07:44:13","2023-11-11T09:00:42","2024-03-20T09:41:40","Shipped",27,96.37,7,"Anna's Decorations, Ltd","O'Hara","Anna","North Sydney","NSW","Australia",107800
"S18_1342","OPPO Reno12 5G 12GB/256GB Smartphone (Garansi Resmi)","Smartphone",5,6999000,8693,"OPPO","2024-08-20T14:55:42","2024-02-24T09:20:42","2023-09-29T10:59:02","Shipped",50,87.33,4,"Signal Collectibles Ltd.","Taylor","Sue","Brisbane","CA","USA",60300
"S18_1367","hp samsung a14 4g 6/128 fullset smartphone android","Smartphone",4.8,1146000,8635,"Samsung","2024-08-20T14:55:42","2024-02-24T09:20:42","2023-09-29T10:59:02","Shipped",30,48.52,3,"Signal Collectibles Ltd.","Taylor","Sue","Brisbane","CA","USA",60300
"S18_1749","OPPO A3 Pro 5G 8GB/256GB Smartphone (Garansi Resmi)","Smartphone",5,3999000,2724,"OPPO","2024-08-20T14:55:42","2024-02-24T09:20:42","2023-09-29T10:59:02","Shipped",34,156.4,11,"Signal Collectibles Ltd.","Taylor","Sue","Brisbane","CA","USA",60300
"S18_2248","Samsung Galaxy Z Flip6 [12/512] - [Mint, Silver Shadow, Yellow, Blue] Smartphone AI, AI Phone, Smartphone Lipat, Android, Kamera 50MP, FlexCam","Smartphone",4.9,17499000,540,"Samsung","2024-08-20T14:55:42","2024-02-24T09:20:42","2023-09-29T10:59:02","Shipped",24,50.85,10,"Signal Collectibles Ltd.","Taylor","Sue","Brisbane","CA","USA",60300
"S18_2325","Samsung Galaxy S24 Ultra [12/512], Smartphone AI, AI Phone, Handphone AI, Kamera 50MP, Layar besar, RAM besar, Baterai tahan lama","Smartphone",4.8,20854500,9354,"Samsung","2024-08-20T14:55:42","2024-02-24T09:20:42","2023-09-29T10:59:02","Shipped",33,125.86,8,"Signal Collectibles Ltd.","Taylor","Sue","Brisbane","CA","USA",60300
"S18_2795","Versi Global Qin F22 Pro Play Store 4GB 64GB Smartphone Layar Sentuh","Smartphone",5,3978000,548,"Qin","2024-08-20T14:55:42","2024-02-24T09:20:42","2023-09-29T10:59:02","Shipped",23,167.06,5,"Signal Collectibles Ltd.","Taylor","Sue","Brisbane","CA","USA",60300
"S18_3320","Laptop ADVAN TBOOK INTEL N100 4Gb/128GB 14"""" HD FREE Windows 11","Laptop",5,2999000,7913,"ADVAN","2024-08-20T14:55:42","2024-02-24T09:20:42","2023-09-29T10:59:02","Shipped",42,89.29,2,"Signal Collectibles Ltd.","Taylor","Sue","Brisbane","CA","USA",60300
"S24_1937","Official Xiaomi Smart TV A 55 UHD  4K Ultra HD Dolby Audio™ DTS-X","TV",4.8,5599000,7332,"Xiaomi","2024-08-20T14:55:42","2024-02-24T09:20:42","2023-09-29T10:59:02","Shipped",36,31.2,7,"Signal Collectibles Ltd.","Taylor","Sue","Brisbane","CA","USA",60300
"S24_2022","Official Xiaomi Smart TV A 43 FHD  Resolusi FHD Dolby Audio™","TV",4.9,2999000,2847,"Xiaomi","2024-08-20T14:55:42","2024-02-24T09:20:42","2023-09-29T10:59:02","Shipped",49,39.87,6,"Signal Collectibles Ltd.","Taylor","Sue","Brisbane","CA","USA",60300
"S24_3969","DM56 Smartwatch Retina Amoled Smartwatch GPS Compass Altimeter Barometer 5 ATM IP69K","Smartwatch",4.09,899000,2081,"DM56","2024-08-20T14:55:42","2024-02-24T09:20:42","2023-09-29T10:59:02","Shipped",26,38.57,9,"Signal Collectibles Ltd.","Taylor","Sue","Brisbane","CA","USA",60300
"S24_4258","Smart Watch Series 8 ULTRA Support IOS & Android Bluetooth Smartwatch Water Resistance","Smartwatch",5,185000,4710,"Smart","2024-08-20T14:55:42","2024-02-24T09:20:42","2023-09-29T10:59:02","Shipped",20,90.57,1,"Signal Collectibles Ltd.","Taylor","Sue","Brisbane","CA","USA",60300
"S10_1949","Samsung Galaxy S24 5G 8/512GB AI Smartphone Online Exclusive","Smartphone",4.9,13299000,7305,"Samsung","2023-12-05T09:53:51","2024-07-13T18:34:54","2024-01-03T03:30:26","Shipped",45,182.16,8,"Dragon Souveniers, Ltd.","Natividad","Eric","Singapore",,"Singapore",103800
"S10_4962","ADVAN smartphone NASA PRO 2GB/32GB Android 11","Smartphone",4.9,649000,6791,"ADVAN","2023-12-05T09:53:51","2024-07-13T18:34:54","2024-01-03T03:30:26","Shipped",20,121.15,1,"Dragon Souveniers, Ltd.","Natividad","Eric","Singapore",,"Singapore",103800
"S12_1666","Samsung Galaxy S24 Ultra [12/512], Smartphone AI, AI Phone, Handphone AI, Kamera 50MP, Layar besar, RAM besar, Baterai tahan lama","Smartphone",4.8,20854500,1579,"Samsung","2023-12-05T09:53:51","2024-07-13T18:34:54","2024-01-03T03:30:26","Shipped",30,135.3,5,"Dragon Souveniers, Ltd.","Natividad","Eric","Singapore",,"Singapore",103800
"S18_1097","Samsung Galaxy S23 Ultra [12/256], Smartphone AI, AI Phone, Handphone AI, 50MP Nightography Camera & Snapdragon 8 Gen 2 (4nm), HP flagship Samsung, Android","Smartphone",4.9,16974500,2613,"Samsung","2023-12-05T09:53:51","2024-07-13T18:34:54","2024-01-03T03:30:26","Shipped",34,95.67,7,"Dragon Souveniers, Ltd.","Natividad","Eric","Singapore",,"Singapore",103800
"S18_2949","OPPO A57 RAM 4/64 GB | A 57 4/64GB SMARTPHONE","Smartphone",4.8,1350000,4189,"OPPO","2023-12-05T09:53:51","2024-07-13T18:34:54","2024-01-03T03:30:26","Shipped",47,93.21,9,"Dragon Souveniers, Ltd.","Natividad","Eric","Singapore",,"Singapore",103800
"S18_2957","Xiaomi Redmi A3 Smartphone 4/128Gb Garansi Resmi","Smartphone",5,1194000,5649,"Xiaomi","2023-12-05T09:53:51","2024-07-13T18:34:54","2024-01-03T03:30:26","Shipped",30,56.21,11,"Dragon Souveniers, Ltd.","Natividad","Eric","Singapore",,"Singapore",103800
"S18_3136","Smartphone VIVO Y17 RAM 8GB + 256GB","Smartphone",4.7,729000,5992,"VIVO","2023-12-05T09:53:51","2024-07-13T18:34:54","2024-01-03T03:30:26","Shipped",26,97.39,10,"Dragon Souveniers, Ltd.","Natividad","Eric","Singapore",,"Singapore",103800
"S18_4600","ADVAN Notebook Laptop Workpro Intel I5 14'' FHD IPS 8GB 256GB Win 11","Laptop",4.8,6299000,3128,"ADVAN","2023-12-05T09:53:51","2024-07-13T18:34:54","2024-01-03T03:30:26","Shipped",49,111.39,2,"Dragon Souveniers, Ltd.","Natividad","Eric","Singapore",,"Singapore",103800
"S18_4668","ADVAN Laptop Workplus AMD RYZEN 5 6600H 14'' FHD IPS 16GB 512GB Win 11","Laptop",4.9,7099000,6645,"ADVAN","2023-12-05T09:53:51","2024-07-13T18:34:54","2024-01-03T03:30:26","Shipped",30,47.29,6,"Dragon Souveniers, Ltd.","Natividad","Eric","Singapore",,"Singapore",103800
"S32_3522","Lenyes S220 Speaker Bluetooth Wireless 12W RGB TWS Original Garansi","Speaker BT",4.08,187900,814,"Lenyes","2023-12-05T09:53:51","2024-07-13T18:34:54","2024-01-03T03:30:26","Shipped",49,62.05,4,"Dragon Souveniers, Ltd.","Natividad","Eric","Singapore",,"Singapore",103800
"S700_2824","Bose Smart Soundbar 600 Portable Wireless Bluetooth Speaker - Black","Speaker BT",4.09,6999000,6934,"Bose","2023-12-05T09:53:51","2024-07-13T18:34:54","2024-01-03T03:30:26","Shipped",20,95.08,3,"Dragon Souveniers, Ltd.","Natividad","Eric","Singapore",,"Singapore",103800
"S12_4473","Samsung Galaxy Z Flip6 [12/256] - [Mint, Silver Shadow, Yellow, Blue] Smartphone AI, AI Phone, Smartphone Lipat, Android, Kamera 50MP, FlexCam","Smartphone",5,15999000,7770,"Samsung","2023-09-19T08:48:42","2023-11-27T08:10:37","2023-11-27T21:07:41","Shipped",24,114.95,3,"Oulu Toy Supplies, Inc.","Koskitalo","Pirkko","Oulu",,"Finland",90500
"S18_2238","VIVO V30 Pro 5G 8/256 12/512 RAM 8GB 12GB ROM 256GB 512GB Smartphone","Smartphone",3.4,5100000,4724,"VIVO","2023-09-19T08:48:42","2023-11-27T08:10:37","2023-11-27T21:07:41","Shipped",43,152.27,2,"Oulu Toy Supplies, Inc.","Koskitalo","Pirkko","Oulu",,"Finland",90500
"S18_2319","LUNA V6 smartphone android 12 6/128 fingerint garansi resmi - Biru","Smartphone",5,1299000,8258,"LUNA","2023-09-19T08:48:42","2023-11-27T08:10:37","2023-11-27T21:07:41","Shipped",49,106.78,6,"Oulu Toy Supplies, Inc.","Koskitalo","Pirkko","Oulu",,"Finland",90500
"S18_2432","Samsung Galaxy Z Flip6 Online Exclusive, Smartphone AI, Smartphone Lipat, Android, Kamera 50MP","Smartphone",4.6,17499000,2018,"Samsung","2023-09-19T08:48:42","2023-11-27T08:10:37","2023-11-27T21:07:41","Shipped",39,58.34,9,"Oulu Toy Supplies, Inc.","Koskitalo","Pirkko","Oulu",,"Finland",90500
"S18_3232","CCA Polaris with MIC In Ear 4 Tuning Switch Single DD Eahone Headset","Earphone/TWS",4.9,130000,8347,"CCA","2023-09-19T08:48:42","2023-11-27T08:10:37","2023-11-27T21:07:41","Shipped",21,167.65,7,"Oulu Toy Supplies, Inc.","Koskitalo","Pirkko","Oulu",,"Finland",90500
"S24_2300","XIAOMI OFFICIAL Xiaomi TV Stick 4K Android TV 11 4K Portabel","TV",4.9,699000,2327,"Xiaomi","2023-09-19T08:48:42","2023-11-27T08:10:37","2023-11-27T21:07:41","Shipped",42,109.9,8,"Oulu Toy Supplies, Inc.","Koskitalo","Pirkko","Oulu",,"Finland",90500
"S24_2840","Advan Tab Sketsa 3 10.1â€ù HD IPS 128GB+RAM 6GB Tiger T606 Android","Tablet",4.09,2229000,2542,"SHARP","2023-09-19T08:48:42","2023-11-27T08:10:37","2023-11-27T21:07:41","Shipped",30,29.35,4,"Oulu Toy Supplies, Inc.","Koskitalo","Pirkko","Oulu",,"Finland",90500
"S32_1268","JETE Kabel Magnetic Charger Smartwatch FR12 FR11 AM1 AM2 - Original","Smartwatch",4.08,50000,5099,"JETE","2023-09-19T08:48:42","2023-11-27T08:10:37","2023-11-27T21:07:41","Shipped",27,84.75,10,"Oulu Toy Supplies, Inc.","Koskitalo","Pirkko","Oulu",,"Finland",90500
"S32_2509","Sony ULT TOWER 10 Bluetooth Karaoke Party Speaker with Powerful Bass","Speaker BT",5,16999000,2874,"Sony","2023-09-19T08:48:42","2023-11-27T08:10:37","2023-11-27T21:07:41","Shipped",41,43.29,5,"Oulu Toy Supplies, Inc.","Koskitalo","Pirkko","Oulu",,"Finland",90500
"S50_1392","Edifier Active 2.0 Bluetooth Speaker Set - R1700BT","Speaker BT",5,1599000,1016,"Edifier","2023-09-19T08:48:42","2023-11-27T08:10:37","2023-11-27T21:07:41","Shipped",26,108.81,1,"Oulu Toy Supplies, Inc.","Koskitalo","Pirkko","Oulu",,"Finland",90500
"S18_4027","ADVAN Laptop Workplus AMD Ryzen 5 6600H 14'' FHD IPS 16GB 512GB Win 11 + SSD ADVAN X HIKSEMI","Laptop",4.9,7599000,5545,"ADVAN","2023-11-29T05:27:24","2024-04-16T11:05:42","2023-12-07T15:03:53","Shipped",35,117.77,1,"Australian Gift Network, Co","Calaghan","Ben","South Brisbane","Queensland","Australia",51600
"S24_1444","Xiaomi Google TV A 43 2025 FHD  Google TV  Dolby Audio, DTS:X, dan DTS  Smart TV [ Official Store ]","TV",4.8,3099000,3508,"Xiaomi","2023-11-29T05:27:24","2024-04-16T11:05:42","2023-12-07T15:03:53","Shipped",25,49.13,4,"Australian Gift Network, Co","Calaghan","Ben","South Brisbane","Queensland","Australia",51600
"S24_4048","Smartwatch GPS DM56 AMOLED | AOD | Raise to Weak | Built-in GPS | Compass | Altimeter | Barometer 5 ATM Wateroof IP69K","Smartwatch",4.09,899000,6582,"AOD","2023-11-29T05:27:24","2024-04-16T11:05:42","2023-12-07T15:03:53","Shipped",23,112.37,3,"Australian Gift Network, Co","Calaghan","Ben","South Brisbane","Queensland","Australia",51600
"S32_3207","Philips Speaker Bluetooth Nirkabel Mic And Speaker","Speaker BT",5,1890000,8601,"Philips","2023-11-29T05:27:24","2024-04-16T11:05:42","2023-12-07T15:03:53","Shipped",33,57.17,2,"Australian Gift Network, Co","Calaghan","Ben","South Brisbane","Queensland","Australia",51600
"S12_1108","Samsung Galaxy S24 [8/256], Smartphone AI, AI Phone, Handphone AI, Kamera 50MP, Layar besar, RAM besar, Baterai tahan lama","Smartphone",5,12609500,3619,"Samsung","2024-05-10T03:22:21","2024-01-12T01:40:59","2023-10-04T03:21:15","Shipped",20,201.57,11,"Euro+ Shopping Channel","Freyre","Diego ","Madrid",,"Spain",227600
"S12_3148","OPPO A3 Pro 5G 8GB/256GB Smartphone (Garansi Resmi)","Smartphone",5,3999000,8998,"OPPO","2024-05-10T03:22:21","2024-01-12T01:40:59","2023-10-04T03:21:15","Shipped",42,128.42,12,"Euro+ Shopping Channel","Freyre","Diego ","Madrid",,"Spain",227600
"S12_3891","SHARP AQUOS SH-C06 SMARTPHONE V7 Plus 4GB/128GB - Blue READY ","Smartphone",5,1358000,1049,"SHARP","2024-05-10T03:22:21","2024-01-12T01:40:59","2023-10-04T03:21:15","Shipped",49,155.72,10,"Euro+ Shopping Channel","Freyre","Diego ","Madrid",,"Spain",227600
"S18_3140","Moondrop CHU2 / CHU 2 / CHU II Dynamic Driver in Ear Monitor Eahone","Earphone/TWS",5,286000,3913,"Moondrop","2024-05-10T03:22:21","2024-01-12T01:40:59","2023-10-04T03:21:15","Shipped",31,125.66,7,"Euro+ Shopping Channel","Freyre","Diego ","Madrid",,"Spain",227600
"S18_3259","ADVAN Notebook Laptop Workpro Intel i5 12450H 14'' FHD IPS 8GB 512GB Win 11","Laptop",5,6899000,6450,"ADVAN","2024-05-10T03:22:21","2024-01-12T01:40:59","2023-10-04T03:21:15","Shipped",29,82.69,9,"Euro+ Shopping Channel","Freyre","Diego ","Madrid",,"Spain",227600
"S18_4522","ADVAN Laptop Notebook INTEL i3 14 inch FHD IPS 8GB+256GB WDS","Laptop",4.9,6199000,8290,"ADVAN","2024-05-10T03:22:21","2024-01-12T01:40:59","2023-10-04T03:21:15","Shipped",22,82.5,6,"Euro+ Shopping Channel","Freyre","Diego ","Madrid",,"Spain",227600
"S24_2011","Official Xiaomi Smart TV A Pro 43 UHD  4K Ultra HD Dolby Audio™ DTS-X","TV",4.9,3999000,1898,"Xiaomi","2024-05-10T03:22:21","2024-01-12T01:40:59","2023-10-04T03:21:15","Shipped",40,111.83,5,"Euro+ Shopping Channel","Freyre","Diego ","Madrid",,"Spain",227600
"S50_1514","Eggel Terra 3 Plus + Wateroof Bluetooth Speaker with RGB Lights","Speaker BT",5,699000,1645,"Eggel","2024-05-10T03:22:21","2024-01-12T01:40:59","2023-10-04T03:21:15","Shipped",31,53.31,13,"Euro+ Shopping Channel","Freyre","Diego ","Madrid",,"Spain",227600
"S700_1138","Eggel Terra 3 Mini 360 Wateroof Portable Bluetooth Speaker","Speaker BT",5,429000,1897,"Eggel","2024-05-10T03:22:21","2024-01-12T01:40:59","2023-10-04T03:21:15","Shipped",43,58,1,"Euro+ Shopping Channel","Freyre","Diego ","Madrid",,"Spain",227600
"S700_1938","Bose Smart Ultra Soundbar Dolby Atmos Wireless Bluetooth Speaker","Speaker BT",5,14099000,737,"Bose","2024-05-10T03:22:21","2024-01-12T01:40:59","2023-10-04T03:21:15","Shipped",31,80.55,8,"Euro+ Shopping Channel","Freyre","Diego ","Madrid",,"Spain",227600
"S700_3505","Mini Speaker Bluetooth With Mic Portabel Wireless Microphone Karaoke Rumah Musik Box Set","Speaker BT",4.09,87220,1956,"Mini","2024-05-10T03:22:21","2024-01-12T01:40:59","2023-10-04T03:21:15","Shipped",50,87.15,2,"Euro+ Shopping Channel","Freyre","Diego ","Madrid",,"Spain",227600
"S700_3962","Xiaomi Redmi Mi TV Soundbar Wireless Wired Bluetooth Speaker HiFi 30W","Speaker BT",4.09,469000,5088,"Xiaomi","2024-05-10T03:22:21","2024-01-12T01:40:59","2023-10-04T03:21:15","Shipped",20,85.41,3,"Euro+ Shopping Channel","Freyre","Diego ","Madrid",,"Spain",227600
"S72_3212","HiFi Bass Cinema Level Soundbar E350M Wood Wireless Bluetooth Speaker","Speaker BT",4.06,120000,414,"HiFi","2024-05-10T03:22:21","2024-01-12T01:40:59","2023-10-04T03:21:15","Shipped",50,51.87,4,"Euro+ Shopping Channel","Freyre","Diego ","Madrid",,"Spain",227600
"S24_3151","Samsung Galaxy Tab S9 5G 8/128GB - Graphite","Tablet",5,12499000,9173,"Samsung","2023-12-16T08:44:48","2024-03-24T04:50:30","2024-01-23T09:00:09","Shipped",31,75.23,2,"Boards & Toys Co.","Young","Mary","Glendale","CA","USA",11000
"S700_2610","SOUNDTECH Bluetooth Wireless Soundbar Speaker AUX Mini Audio","Speaker BT",4.09,209000,2999,"SOUNDTECH","2023-12-16T08:44:48","2024-03-24T04:50:30","2024-01-23T09:00:09","Shipped",36,59.27,1,"Boards & Toys Co.","Young","Mary","Glendale","CA","USA",11000
"S10_4757","ZTE Nubia Neo 5G Smartphone Gaming 8/256 GB Black Yellow LTE Mecha","Smartphone",4.9,2154000,3252,"ZTE","2024-06-08T23:47:14","2023-11-18T20:33:46","2024-05-14T10:15:31","Shipped",32,129.2,13,"Toys of Finland, Co.","Karttunen","Matti","Helsinki",,"Finland",96500
"S18_1662","OPPO A54 Smartphone 6GB/128GB (Garansi Resmi) - Flash Promo","Smartphone",4.9,2106000,5330,"OPPO","2024-06-08T23:47:14","2023-11-18T20:33:46","2024-05-14T10:15:31","Shipped",38,138.77,5,"Toys of Finland, Co.","Karttunen","Matti","Helsinki",,"Finland",96500
"S18_3029","SHARP AQUOS SH-C06 SMARTPHONE V7 Plus 4GB/128GB - Grey","Smartphone",5,1338000,4259,"SHARP","2024-06-08T23:47:14","2023-11-18T20:33:46","2024-05-14T10:15:31","Shipped",44,83.44,11,"Toys of Finland, Co.","Karttunen","Matti","Helsinki",,"Finland",96500
"S18_3856","Advan Laptop TBOOK X TRANSFORMER 14 inch Intel N100 4GB / 128GB Free Windows 11","Laptop",4.9,2999000,2378,"Advan","2024-06-08T23:47:14","2023-11-18T20:33:46","2024-05-14T10:15:31","Shipped",29,105.87,10,"Toys of Finland, Co.","Karttunen","Matti","Helsinki",,"Finland",96500
"S24_2841","Samsung Galaxy Tab S9 FE+ 12/256GB - Gray","Tablet",5,10499000,5942,"Samsung","2024-06-08T23:47:14","2023-11-18T20:33:46","2024-05-14T10:15:31","Shipped",23,62.34,6,"Toys of Finland, Co.","Karttunen","Matti","Helsinki",,"Finland",96500
"S24_3420","Samsung Galaxy Tab S9 FE+ Wifi 8/128GB - Silver","Tablet",5,7694000,2902,"Samsung","2024-06-08T23:47:14","2023-11-18T20:33:46","2024-05-14T10:15:31","Shipped",34,56.55,7,"Toys of Finland, Co.","Karttunen","Matti","Helsinki",,"Finland",96500
